core: id,core: location,core: agg,core: type,core: year,Age: Age_Bracket,Age: Numerical_Bracket,Population: Males,Population: Females,Population: Total
2,Western,Province,Total,2018,70-74,70,564,556,"1,120"
2,Western,Province,Total,2018,75-79,75,398,372,771
2,Western,Province,Total,2018,80+,80,334,340,674
2,Western,Province,Total,2019,0-4,0,"6,048","5,576","11,625"
2,Western,Province,Total,2019,5-9,5,"6,084","5,615","11,699"
2,Western,Province,Total,2019,10-14,10,"6,013","5,576","11,589"
2,Western,Province,Total,2019,15-19,15,"5,498","5,206","10,704"
2,Western,Province,Total,2019,20-24,20,"4,578","4,185","8,763"
2,Western,Province,Total,2019,25-29,25,"3,931","3,578","7,509"
2,Western,Province,Total,2019,30-34,30,"3,265","2,888","6,154"
2,Western,Province,Total,2019,35-39,35,"2,976","2,601","5,576"
2,Western,Province,Total,2019,40-44,40,"2,631","2,473","5,104"
2,Western,Province,Total,2019,45-49,45,"2,441","2,391","4,832"
2,Western,Province,Total,2019,50-54,50,"2,137","1,942","4,079"
2,Western,Province,Total,2019,55-59,55,"1,649","1,450","3,100"
2,Western,Province,Total,2019,60-64,60,"1,135","1,025","2,160"
2,Western,Province,Total,2019,65-69,65,829,818,"1,646"
2,Western,Province,Total,2019,70-74,70,578,580,"1,158"
2,Western,Province,Total,2019,75-79,75,411,387,797
2,Western,Province,Total,2019,80+,80,349,353,702
2,Western,Province,Total,2020,0-4,0,"6,051","5,580","11,631"
2,Western,Province,Total,2020,5-9,5,"6,049","5,583","11,632"
2,Western,Province,Total,2020,10-14,10,"6,061","5,598","11,659"
2,Western,Province,Total,2020,15-19,15,"5,620","5,325","10,945"
2,Western,Province,Total,2020,20-24,20,"4,719","4,343","9,062"
2,Western,Province,Total,2020,25-29,25,"4,021","3,663","7,684"
2,Western,Province,Total,2020,30-34,30,"3,342","2,976","6,318"
2,Western,Province,Total,2020,35-39,35,"3,007","2,618","5,625"
2,Western,Province,Total,2020,40-44,40,"2,672","2,473","5,146"
2,Western,Province,Total,2020,45-49,45,"2,464","2,418","4,882"
2,Western,Province,Total,2020,50-54,50,"2,196","2,032","4,228"
2,Western,Province,Total,2020,55-59,55,"1,736","1,533","3,269"
2,Western,Province,Total,2020,60-64,60,"1,204","1,079","2,283"
2,Western,Province,Total,2020,65-69,65,860,839,"1,699"
2,Western,Province,Total,2020,70-74,70,597,607,"1,203"
2,Western,Province,Total,2020,75-79,75,419,401,821
2,Western,Province,Total,2020,80+,80,366,367,733
2,Western,Province,Total,2021,0-4,0,"6,065","5,592","11,657"
2,Western,Province,Total,2021,5-9,5,"6,021","5,557","11,578"
2,Western,Province,Total,2021,10-14,10,"6,087","5,608","11,695"
2,Western,Province,Total,2021,15-19,15,"5,721","5,408","11,129"
2,Western,Province,Total,2021,20-24,20,"4,877","4,529","9,406"
2,Western,Province,Total,2021,25-29,25,"4,101","3,733","7,835"
2,Western,Province,Total,2021,30-34,30,"3,441","3,086","6,527"
2,Western,Province,Total,2021,35-39,35,"3,030","2,640","5,670"
2,Western,Province,Total,2021,40-44,40,"2,724","2,479","5,204"
2,Western,Province,Total,2021,45-49,45,"2,481","2,426","4,907"
2,Western,Province,Total,2021,50-54,50,"2,246","2,122","4,368"
2,Western,Province,Total,2021,55-59,55,"1,819","1,616","3,436"
2,Western,Province,Total,2021,60-64,60,"1,283","1,143","2,426"
2,Western,Province,Total,2021,65-69,65,891,857,"1,749"
2,Western,Province,Total,2021,70-74,70,620,636,"1,256"
2,Western,Province,Total,2021,75-79,75,425,416,842
2,Western,Province,Total,2021,80+,80,383,382,765
2,Western,Province,Total,2022,0-4,0,"6,088","5,614","11,702"
2,Western,Province,Total,2022,5-9,5,"5,999","5,538","11,537"
2,Western,Province,Total,2022,10-14,10,"6,092","5,609","11,702"
2,Western,Province,Total,2022,15-19,15,"5,805","5,460","11,265"
2,Western,Province,Total,2022,20-24,20,"5,042","4,724","9,767"
2,Western,Province,Total,2022,25-29,25,"4,182","3,803","7,984"
2,Western,Province,Total,2022,30-34,30,"3,552","3,208","6,760"
2,Western,Province,Total,2022,35-39,35,"3,053","2,670","5,723"
2,Western,Province,Total,2022,40-44,40,"2,781","2,490","5,271"
2,Western,Province,Total,2022,45-49,45,"2,497","2,420","4,917"
2,Western,Province,Total,2022,50-54,50,"2,288","2,206","4,494"
2,Western,Province,Total,2022,55-59,55,"1,898","1,700","3,598"
2,Western,Province,Total,2022,60-64,60,"1,368","1,216","2,584"
2,Western,Province,Total,2022,65-69,65,926,877,"1,804"
2,Western,Province,Total,2022,70-74,70,647,665,"1,313"
2,Western,Province,Total,2022,75-79,75,431,433,863
2,Western,Province,Total,2022,80+,80,401,398,799
2,Western,Province,Total,2023,0-4,0,"6,119","5,643","11,762"
2,Western,Province,Total,2023,5-9,5,"5,985","5,525","11,511"
2,Western,Province,Total,2023,10-14,10,"6,078","5,601","11,679"
2,Western,Province,Total,2023,15-19,15,"5,878","5,490","11,368"
2,Western,Province,Total,2023,20-24,20,"5,202","4,908","10,110"
2,Western,Province,Total,2023,25-29,25,"4,275","3,892","8,167"
2,Western,Province,Total,2023,30-34,30,"3,664","3,326","6,990"
2,Western,Province,Total,2023,35-39,35,"3,087","2,716","5,802"
2,Western,Province,Total,2023,40-44,40,"2,834","2,504","5,338"
2,Western,Province,Total,2023,45-49,45,"2,518","2,410","4,928"
2,Western,Province,Total,2023,50-54,50,"2,324","2,275","4,599"
2,Western,Province,Total,2023,55-59,55,"1,971","1,785","3,756"
2,Western,Province,Total,2023,60-64,60,"1,455","1,294","2,749"
2,Western,Province,Total,2023,65-69,65,969,904,"1,874"
2,Western,Province,Total,2023,70-74,70,675,693,"1,368"
2,Western,Province,Total,2023,75-79,75,438,451,889
2,Western,Province,Total,2023,80+,80,419,414,833
2,Western,Province,Total,2024,0-4,0,"6,157","5,678","11,834"
2,Western,Province,Total,2024,5-9,5,"5,980","5,520","11,500"
2,Western,Province,Total,2024,10-14,10,"6,046","5,585","11,631"
2,Western,Province,Total,2024,15-19,15,"5,941","5,508","11,449"
2,Western,Province,Total,2024,20-24,20,"5,345","5,064","10,408"
2,Western,Province,Total,2024,25-29,25,"4,391","4,014","8,406"
2,Western,Province,Total,2024,30-34,30,"3,768","3,431","7,198"
2,Western,Province,Total,2024,35-39,35,"3,139","2,780","5,919"
2,Western,Province,Total,2024,40-44,40,"2,877","2,520","5,398"
2,Western,Province,Total,2024,45-49,45,"2,548","2,405","4,953"
2,Western,Province,Total,2024,50-54,50,"2,353","2,325","4,678"
2,Western,Province,Total,2024,55-59,55,"2,036","1,872","3,908"
2,Western,Province,Total,2024,60-64,60,"1,540","1,374","2,914"
2,Western,Province,Total,2024,65-69,65,"1,022",943,"1,965"
2,Western,Province,Total,2024,70-74,70,703,717,"1,420"
2,Western,Province,Total,2024,75-79,75,450,471,921
2,Western,Province,Total,2024,80+,80,434,431,865
2,Western,Province,Total,2025,0-4,0,"6,199","5,717","11,916"
2,Western,Province,Total,2025,5-9,5,"5,984","5,524","11,508"
2,Western,Province,Total,2025,10-14,10,"6,011","5,553","11,564"
2,Western,Province,Total,2025,15-19,15,"5,989","5,531","11,520"
2,Western,Province,Total,2025,20-24,20,"5,467","5,183","10,650"
2,Western,Province,Total,2025,25-29,25,"4,531","4,173","8,704"
2,Western,Province,Total,2025,30-34,30,"3,858","3,516","7,373"
2,Western,Province,Total,2025,35-39,35,"3,215","2,868","6,083"
2,Western,Province,Total,2025,40-44,40,"2,909","2,538","5,447"
2,Western,Province,Total,2025,45-49,45,"2,590","2,406","4,995"
2,Western,Province,Total,2025,50-54,50,"2,376","2,352","4,729"
2,Western,Province,Total,2025,55-59,55,"2,093","1,960","4,054"
2,Western,Province,Total,2025,60-64,60,"1,622","1,453","3,076"
2,Western,Province,Total,2025,65-69,65,"1,086",994,"2,080"
2,Western,Province,Total,2025,70-74,70,731,737,"1,468"
2,Western,Province,Total,2025,75-79,75,466,493,959
2,Western,Province,Total,2025,80+,80,448,449,897
3,Isabel,Province,Total,2010,0-4,0,"2,068","1,954","4,023"
3,Isabel,Province,Total,2010,5-9,5,"2,008","1,890","3,898"
3,Isabel,Province,Total,2010,10-14,10,"1,668","1,537","3,206"
3,Isabel,Province,Total,2010,15-19,15,"1,392","1,223","2,615"
3,Isabel,Province,Total,2010,20-24,20,"1,046","1,143","2,188"
3,Isabel,Province,Total,2010,25-29,25,997,"1,056","2,053"
3,Isabel,Province,Total,2010,30-34,30,"1,015","1,024","2,039"
3,Isabel,Province,Total,2010,35-39,35,973,920,"1,893"
3,Isabel,Province,Total,2010,40-44,40,689,650,"1,339"
3,Isabel,Province,Total,2010,45-49,45,569,568,"1,137"
3,Isabel,Province,Total,2010,50-54,50,483,472,955
3,Isabel,Province,Total,2010,55-59,55,434,388,823
3,Isabel,Province,Total,2010,60-64,60,342,292,634
3,Isabel,Province,Total,2010,65-69,65,249,251,499
3,Isabel,Province,Total,2010,70-74,70,174,176,350
3,Isabel,Province,Total,2010,75-79,75,123,146,268
3,Isabel,Province,Total,2010,80+,80,101,127,228
3,Isabel,Province,Total,2011,0-4,0,"2,075","1,954","4,029"
3,Isabel,Province,Total,2011,5-9,5,"2,036","1,928","3,965"
3,Isabel,Province,Total,2011,10-14,10,"1,746","1,618","3,364"
3,Isabel,Province,Total,2011,15-19,15,"1,441","1,271","2,712"
3,Isabel,Province,Total,2011,20-24,20,"1,112","1,150","2,261"
3,Isabel,Province,Total,2011,25-29,25,984,"1,079","2,063"
3,Isabel,Province,Total,2011,30-34,30,"1,017","1,030","2,047"
3,Isabel,Province,Total,2011,35-39,35,993,955,"1,948"
3,Isabel,Province,Total,2011,40-44,40,752,705,"1,457"
3,Isabel,Province,Total,2011,45-49,45,575,570,"1,145"
3,Isabel,Province,Total,2011,50-54,50,499,496,995
3,Isabel,Province,Total,2011,55-59,55,438,401,839
3,Isabel,Province,Total,2011,60-64,60,359,308,666
3,Isabel,Province,Total,2011,65-69,65,259,252,511
3,Isabel,Province,Total,2011,70-74,70,180,187,367
3,Isabel,Province,Total,2011,75-79,75,123,140,262
3,Isabel,Province,Total,2011,80+,80,108,139,246
3,Isabel,Province,Total,2012,0-4,0,"2,082","1,953","4,035"
3,Isabel,Province,Total,2012,5-9,5,"2,050","1,951","4,001"
3,Isabel,Province,Total,2012,10-14,10,"1,825","1,698","3,523"
3,Isabel,Province,Total,2012,15-19,15,"1,486","1,329","2,815"
3,Isabel,Province,Total,2012,20-24,20,"1,189","1,157","2,346"
3,Isabel,Province,Total,2012,25-29,25,976,"1,104","2,080"
3,Isabel,Province,Total,2012,30-34,30,"1,017","1,034","2,051"
3,Isabel,Province,Total,2012,35-39,35,"1,003",981,"1,984"
3,Isabel,Province,Total,2012,40-44,40,820,767,"1,587"
3,Isabel,Province,Total,2012,45-49,45,583,572,"1,155"
3,Isabel,Province,Total,2012,50-54,50,517,519,"1,036"
3,Isabel,Province,Total,2012,55-59,55,441,413,854
3,Isabel,Province,Total,2012,60-64,60,375,326,700
3,Isabel,Province,Total,2012,65-69,65,270,253,522
3,Isabel,Province,Total,2012,70-74,70,187,200,387
3,Isabel,Province,Total,2012,75-79,75,124,136,260
3,Isabel,Province,Total,2012,80+,80,113,148,260
3,Isabel,Province,Total,2013,0-4,0,"2,089","1,955","4,045"
3,Isabel,Province,Total,2013,5-9,5,"2,053","1,959","4,012"
3,Isabel,Province,Total,2013,10-14,10,"1,898","1,773","3,671"
3,Isabel,Province,Total,2013,15-19,15,"1,536","1,394","2,930"
3,Isabel,Province,Total,2013,20-24,20,"1,266","1,171","2,438"
3,Isabel,Province,Total,2013,25-29,25,981,"1,127","2,108"
3,Isabel,Province,Total,2013,30-34,30,"1,015","1,040","2,055"
3,Isabel,Province,Total,2013,35-39,35,"1,007","1,002","2,009"
3,Isabel,Province,Total,2013,40-44,40,883,827,"1,710"
3,Isabel,Province,Total,2013,45-49,45,600,583,"1,183"
3,Isabel,Province,Total,2013,50-54,50,533,540,"1,073"
3,Isabel,Province,Total,2013,55-59,55,445,426,871
3,Isabel,Province,Total,2013,60-64,60,389,344,732
3,Isabel,Province,Total,2013,65-69,65,281,255,537
3,Isabel,Province,Total,2013,70-74,70,194,211,405
3,Isabel,Province,Total,2013,75-79,75,126,135,261
3,Isabel,Province,Total,2013,80+,80,117,155,271
3,Isabel,Province,Total,2014,0-4,0,"2,100","1,965","4,065"
3,Isabel,Province,Total,2014,5-9,5,"2,047","1,951","3,998"
3,Isabel,Province,Total,2014,10-14,10,"1,957","1,838","3,795"
3,Isabel,Province,Total,2014,15-19,15,"1,595","1,465","3,060"
3,Isabel,Province,Total,2014,20-24,20,"1,335","1,197","2,533"
3,Isabel,Province,Total,2014,25-29,25,"1,005","1,146","2,150"
3,Isabel,Province,Total,2014,30-34,30,"1,009","1,050","2,060"
3,Isabel,Province,Total,2014,35-39,35,"1,010","1,018","2,028"
3,Isabel,Province,Total,2014,40-44,40,932,879,"1,811"
3,Isabel,Province,Total,2014,45-49,45,632,608,"1,239"
3,Isabel,Province,Total,2014,50-54,50,547,555,"1,102"
3,Isabel,Province,Total,2014,55-59,55,452,442,895
3,Isabel,Province,Total,2014,60-64,60,399,360,759
3,Isabel,Province,Total,2014,65-69,65,294,262,556
3,Isabel,Province,Total,2014,70-74,70,202,219,422
3,Isabel,Province,Total,2014,75-79,75,130,138,268
3,Isabel,Province,Total,2014,80+,80,120,159,280
3,Isabel,Province,Total,2015,0-4,0,"2,095","1,959","4,055"
3,Isabel,Province,Total,2015,5-9,5,"2,055","1,953","4,008"
3,Isabel,Province,Total,2015,10-14,10,"2,001","1,890","3,892"
3,Isabel,Province,Total,2015,15-19,15,"1,665","1,541","3,206"
3,Isabel,Province,Total,2015,20-24,20,"1,393","1,235","2,628"
3,Isabel,Province,Total,2015,25-29,25,"1,051","1,157","2,208"
3,Isabel,Province,Total,2015,30-34,30,999,"1,067","2,066"
3,Isabel,Province,Total,2015,35-39,35,"1,013","1,029","2,042"
3,Isabel,Province,Total,2015,40-44,40,966,921,"1,887"
3,Isabel,Province,Total,2015,45-49,45,680,648,"1,329"
3,Isabel,Province,Total,2015,50-54,50,556,562,"1,118"
3,Isabel,Province,Total,2015,55-59,55,464,462,926
3,Isabel,Province,Total,2015,60-64,60,406,374,780
3,Isabel,Province,Total,2015,65-69,65,308,273,581
3,Isabel,Province,Total,2015,70-74,70,211,224,434
3,Isabel,Province,Total,2015,75-79,75,134,145,279
3,Isabel,Province,Total,2015,80+,80,124,163,287
3,Isabel,Province,Total,2016,0-4,0,"2,093","1,956","4,049"
3,Isabel,Province,Total,2016,5-9,5,"2,062","1,953","4,014"
3,Isabel,Province,Total,2016,10-14,10,"2,030","1,928","3,958"
3,Isabel,Province,Total,2016,15-19,15,"1,742","1,622","3,364"
3,Isabel,Province,Total,2016,20-24,20,"1,442","1,283","2,725"
3,Isabel,Province,Total,2016,25-29,25,"1,116","1,164","2,281"
3,Isabel,Province,Total,2016,30-34,30,987,"1,090","2,077"
3,Isabel,Province,Total,2016,35-39,35,"1,015","1,035","2,051"
3,Isabel,Province,Total,2016,40-44,40,986,955,"1,941"
3,Isabel,Province,Total,2016,45-49,45,742,703,"1,444"
3,Isabel,Province,Total,2016,50-54,50,561,564,"1,126"
3,Isabel,Province,Total,2016,55-59,55,480,485,965
3,Isabel,Province,Total,2016,60-64,60,410,386,796
3,Isabel,Province,Total,2016,65-69,65,323,288,611
3,Isabel,Province,Total,2016,70-74,70,220,225,445
3,Isabel,Province,Total,2016,75-79,75,139,155,294
3,Isabel,Province,Total,2016,80+,80,128,166,293
3,Isabel,Province,Total,2017,0-4,0,"2,092","1,955","4,047"
3,Isabel,Province,Total,2017,5-9,5,"2,069","1,952","4,021"
3,Isabel,Province,Total,2017,10-14,10,"2,044","1,951","3,995"
3,Isabel,Province,Total,2017,15-19,15,"1,821","1,702","3,523"
3,Isabel,Province,Total,2017,20-24,20,"1,487","1,340","2,827"
3,Isabel,Province,Total,2017,25-29,25,"1,193","1,172","2,365"
3,Isabel,Province,Total,2017,30-34,30,979,"1,115","2,094"
3,Isabel,Province,Total,2017,35-39,35,"1,016","1,039","2,055"
3,Isabel,Province,Total,2017,40-44,40,996,982,"1,977"
3,Isabel,Province,Total,2017,45-49,45,809,764,"1,573"
3,Isabel,Province,Total,2017,50-54,50,569,566,"1,136"
3,Isabel,Province,Total,2017,55-59,55,497,509,"1,006"
3,Isabel,Province,Total,2017,60-64,60,413,398,811
3,Isabel,Province,Total,2017,65-69,65,338,305,643
3,Isabel,Province,Total,2017,70-74,70,229,226,455
3,Isabel,Province,Total,2017,75-79,75,144,166,310
3,Isabel,Province,Total,2017,80+,80,131,169,300
3,Isabel,Province,Total,2018,0-4,0,"2,095","1,956","4,051"
3,Isabel,Province,Total,2018,5-9,5,"2,077","1,955","4,032"
3,Isabel,Province,Total,2018,10-14,10,"2,047","1,959","4,006"
3,Isabel,Province,Total,2018,15-19,15,"1,894","1,776","3,670"
